,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
1,31591,893.2640687119285,235.4975413711177,180.20500148159232,0.6437811155860369,133.35487955430344,255,61,0.7652096936231255,0.028275903539360214,194
