,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,21970,582.4823227814082,175.00160085968974,161.17352671811125,0.3896023945040055,80.01260810195721,151,59,0.9209831563045794,0.026512622793873838,92
