,centroid-0,centroid-1,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min
0,7.016541353383459,118.32932330827067,665,123.49747468305833,49.025031185995346,19.007653416837783,0.9217800430288626,97.91428571428571,143,72
1,25.193932827735644,206.45287107258937,923,192.5929291125633,53.22021577996416,38.12220957292215,0.6977814794667087,98.73239436619718,149,71
2,68.5468509984639,375.2657450076805,651,105.05382386916237,33.49405240263855,26.58898625853973,0.6081240377811967,101.6804915514593,190,73
3,93.36637931034483,77.98706896551724,232,88.08326112068522,38.59645693613096,12.38565602285595,0.9471126167575913,100.33189655172414,154,76
4,168.77173913043478,487.2744565217391,368,110.8528137423857,35.14507775558852,22.254502913181536,0.773973326298815,98.0,167,74
5,254.41324200913243,330.162100456621,438,96.8111831820431,32.65021677269827,19.065798707748307,0.8117961339261217,109.78082191780823,212,71
6,283.4323583180987,473.7778793418647,1094,135.4386001800126,41.938355540507025,35.30008505223397,0.5399242374370269,109.29798903107861,206,72
7,426.17753847888594,412.0196200033828,17737,882.0681092190353,308.5387697356648,106.84148152444347,0.9381303978931517,114.2194846930146,249,68
