,centroid-0,centroid-1,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min
0,6.435897435897436,331.12820512820514,78,41.72792206135785,19.046227939221268,6.100832934686675,0.9473103719517775,95.6025641025641,139,77
1,34.43478260869565,350.81159420289856,69,38.384776310850235,18.07503735383899,5.154616115233643,0.9584743577917222,96.04347826086956,128,74
2,89.48921224284997,232.23331660812846,1993,191.6223663640862,72.8827412130712,36.38272706623714,0.8664894582185865,101.64676367285499,196,71
3,156.76095311299,261.5357417371253,1301,138.22539674441617,44.2736217216671,37.81280099566478,0.5201570151510149,97.9607993850884,189,71
4,267.6550868486352,472.5,806,119.78174593052023,37.55118406674015,28.332046973967355,0.656309885351876,94.1166253101737,158,76
5,422.70800872545965,63.52781240261764,12836,694.2569260369921,193.49673226194585,107.05033664646379,0.8330212080472016,111.95473667809286,235,71
