,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
1,2706,223.0365799264593,70.58421127714408,50.052635408532616,0.7050883910594918,51.294530672579455,188,0,0.7091194263261562,0.08242297853897239,188
2,188,123.01828996322965,55.94481699876503,14.486799367322348,0.9658912594125592,35.026595744680854,75,4,0.2589480160001621,0.6543526061873918,71
