,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,214,64.2842712474619,23.972047319442474,13.272543370781525,0.8327378374010692,91.57476635514018,203,50,0.5536674942242776,0.3003937908759902,153
1,4801,262.492424049175,79.34021202894672,77.58297246492157,0.2092982928723415,85.1120599875026,238,44,0.9778518418455444,0.054674531149588625,194
