,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
1,13990,442.17366491630685,143.06460339653702,124.75734652251656,0.48944345598511485,149.60343102215867,255,57,0.8720350356455564,0.0316064092148897,198
