,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,7369,643.2335854398791,173.56524744486188,90.38891210088013,0.853692319727304,135.53440086850318,255,68,0.5207777100055403,0.08728912816391357,187
