,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,7872,802.222438151586,187.043421082007,121.81651594124638,0.7588426611943931,99.56974085365853,200,76,0.6512739942231774,0.10190833817982545,124
1,14046,507.1553749530773,164.08553141354759,113.37197651290177,0.7229195673480872,94.14744411220276,136,75,0.6909321957654415,0.03610674746924941,61
