,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
2,27385,923.294551983978,203.46716748708837,177.839176692197,0.4858474817315751,111.0776702574402,239,47,0.8740436056027678,0.03371533876151097,192
