,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
1,10121,695.4528855298855,172.30076296775778,102.94504555250055,0.8018890641110182,113.99515858116787,255,55,0.5974729524080192,0.06871385095641593,200
