,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,22625,1481.6164491784257,383.699820029065,146.45394578491866,0.9242908721548033,102.65666298342542,192,72,0.38168885712228084,0.0654858099084387,120
