,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,8247,1156.2600640985715,259.0959896749889,100.30995455459009,0.9220152178224544,124.20783315144901,255,18,0.3871536363045191,0.14020371821251018,237
6,1441,401.93712088359746,97.52719465593867,67.22502023673078,0.7244806587617016,103.5558639833449,167,52,0.6892951291574682,0.27892929971103225,115
