,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,19431,1387.8651865199547,291.82837415530776,122.21048344109143,0.908089939652956,115.01245432556225,188,101,0.41877519207934316,0.07142530937779604,87
