,area,perimeter,major_axis_length,minor_axis_length,eccentricity,pix_avg,pix_max,pix_min,aspect_ratio,perimeter_area_ratio,shading
0,7310,798.2051942088829,197.46540928610034,88.84873040161482,0.8930558674080956,57.79028727770178,81,50,0.44994579416633507,0.10919359701899903,31
3,4183,405.00209204105306,139.22208613302084,54.661095453922606,0.9197016444867163,59.48003825005976,94,0,0.3926179887988191,0.09682096391132036,94
